"seekingalpha.com","29"
"smartereum.com","70"
"insidebitcoins.com","13"
"usethebitcoin.com","12"
"www.investopedia.com","119"
"cryptona.co","54"
"feeds.mashable.com","0"
"mashable.com","2"
"www.crowdfundinsider.com","6"
"www.theatlantic.com","0"
"www.valuewalk.com","8"
"cointelegraph.com","77"
"coincentral.com","13"
"btcmanager.com","50"
"news.bitcoin.com","40"
"www.coindesk.com","40"
"www.miaminewtimes.com","0"
"www.fool.com","33"
"www.lexology.com","0"
"www.theverge.com","1"
"news.morningstar.com","0"
"coinjournal.net","11"
"thenextweb.com","3"
"news.goldseek.com","0"
"www.brit.co","1"
"feedproxy.google.com","61"
"www.cnbc.com","23"
"cryptodaily.co.uk","87"
"hacked.com","59"
"business.financialpost.com","8"
"www.crypto-news.in","11"
"www.businessinsider.com","3"
"www.reviewjournal.com","0"
"www.mcall.com","0"
"www.nasdaq.com","5"
"bitcoinmagazine.com","1"
"www.thelincolnianonline.com","26"
"ledgergazette.com","31"
"stocknewstimes.com","46"
"weekherald.com","14"
"www.pymnts.com","16"
"www.dispatchtribunal.com","19"
"www.fxempire.com","1"
"theenterpriseleader.com","6"
"themerkle.com","37"
"ctovision.com","0"
"www.digitaltrends.com","0"
"www.palmbeachpost.com","0"
"registrarjournal.com","12"
"blockexplorer.com","1"
"www.utilitydive.com","0"
"motherboard.vice.com","3"
"cryptoslate.com","38"
"www.cnet.com","4"
"www.bloomberg.com","2"
"inc42.com","1"
"www.livebitcoinnews.com","15"
"coinclarity.com","4"
"fortune.com","12"
"www.recode.net","3"
"cryptovest.com","38"
"www.satprnews.com","42"
"bangaloreweekly.com","2"
"dailyreckoning.com","1"
"www.computerweekly.com","3"
"bitsonline.com","6"
"ambcrypto.com","167"
"zycrypto.com","11"
"www.fastcompany.com","2"
"www.roanoke.com","1"
"cryptorecorder.com","31"
"www.nigeriatoday.ng","8"
"www.coinspeaker.com","49"
"www.ibj.com","0"
"www.inverse.com","8"
"stocksgazette.com","33"
"www.independent.co.uk","7"
"www.popsci.com","0"
"yellowhammernews.com","0"
"thevarsity.ca","0"
"www.tcbusinessnews.com","1"
"uk.businessinsider.com","1"
"www.foxbusiness.com","2"
"cryptonewsreview.com","10"
"crypto-lines.com","38"
"www.nj.com","0"
"www.marketoracle.co.uk","0"
"www.androidauthority.com","1"
"www.oracletimes.com","4"
"www.investors.com","11"
"www.businesswire.com","1"
"www.cryptoninjas.net","0"
"www.paymentssource.com","11"
"www.gq.com","0"
"wfla.com","0"
"www.thestreet.com","2"
"cryptocurrencynews.com","57"
"www.fool.com.au","27"
"solarmagazine.com","0"
"www.stl.news","3"
"oracletimes.com","44"
"factschronicle.com","1"
"tickertape.tdameritrade.com","0"
"www.buzzfeed.com","0"
"www.ccn.com","4"
"www.legalgamblingandthelaw.com","1"
"cryptocrimson.com","31"
"www.investorideas.com","21"
"ethereumworldnews.com","136"
"finnewsdaily.com","0"
"weeklyhub.com","0"
"huronreport.com","2"
"www.pulse.ng","1"
"www.lawyersweekly.com.au","0"
"www.newsbtc.com","6"
"flintdaily.com","2"
"themarketmogul.com","14"
"blocktribune.com","13"
"globalcoinreport.com","21"
"tokenradar24.com","0"
"www.9news.com.au","1"
"www.ibtimes.com","5"
"www.fool.ca","0"
"www.finsmes.com","1"
"venturebeat.com","0"
"www.complex.com","2"
"realdaily.com","3"
"news.finance.co.uk","0"
"presstelegraph.com","0"
"www.globalcryptopress.com","8"
"www.bloombergquint.com","15"
"sputniknews.com","1"
"www.businessinsider.com.au","2"
"gulfnews.com","3"
"www.leaprate.com","4"
"markets.businessinsider.com","5"
"micetimes.asia","1"
"metro.co.uk","4"
"www.al-monitor.com","0"
"www.staradvertiser.com","0"
"www.midasletter.com","0"
"www.latinfinance.com","0"
"www.coloradoan.com","0"
"bitcoinist.com","0"
"irishtechnews.ie","5"
"strategiccoin.com","2"
"www.ethnews.com","5"
"www.thesundaily.my","0"
"www.abcfoxmontana.com","0"
"www.cbc.ca","2"
"www.marketwatch.com","6"
"www.verdict.co.uk","0"
"www.ibtimes.co.uk","3"
"en.brinkwire.com","1"
"www.benzinga.com","4"
"www.oregonbusiness.com","0"
"www.zdnet.com","3"
"globalnews.ca","1"
"www.nbcnews.com","1"
"invezz.com","151"
"coinidol.com","14"
"financefeeds.com","1"
"business.mb.com.ph","0"
"www.wealthdaily.com","0"
"www.digitaljournal.com","1"
"techstartups.com","0"
"www.theguardian.com","2"
"theusacommerce.com","6"
"www.financemagnates.com","6"
"www.newsweek.com","0"
"www.inman.com","0"
"www.usnews.com","0"
"qz.com","1"
"www.mareainformativa.com","5"
"www.bleepingcomputer.com","1"
"etfdailynews.com","0"
"au.news.yahoo.com","1"
"www.americanbanker.com","4"
"www.financialexpress.com","0"
"born2invest.com","1"
"www.inquisitr.com","0"
"gkmen.com","1"
"www.thearmchairtrader.com","2"
"10thousandcouples.com","0"
"news.vice.com","0"
"time.com","4"
"www.huffingtonpost.co.uk","0"
"highschool.latimes.com","0"
"news.crunchbase.com","0"
"www.taipeitimes.com","0"
"www.hindustantimes.com","0"
"jurist.org","0"
"www.stockhouse.com","0"
"theaseanpost.com","1"
"siliconangle.com","4"
"dcebrief.com","5"
"marketbusinessnews.com","0"
"feeds.benzinga.com","6"
"www.prweb.com","1"
"www.bitsonline.com","0"
"investorplace.com","1"
"www.slashgear.com","1"
"www.christiantoday.com","0"
"www.prnewswire.com","2"
"gizmodo.com","1"
"patriotpost.us","1"
"www.moneycontrol.com","2"
"www.econotimes.com","0"
"www.hitc.com","0"
"www.bbc.com","0"
"kgazette.com","0"
"www.ejinsight.com","0"
"www.9news.com","1"
"www.energyandcapital.com","0"
"thechronicleherald.ca","0"
"augustafreepress.com","0"
"www.thegazette.com","0"
"thecurrencyanalytics.com","0"
"www.express.co.uk","7"
"www.clickorlando.com","1"
"pilotonline.com","1"
"www.thedrum.com","0"
"money.cnn.com","1"
"www.news.com.au","0"
"santimes.com","0"
"technewsleader.com","1"
"www.natlawreview.com","0"
"www.dailymail.co.uk","0"
"www.thedailybeast.com","1"
"ameinfo.com","1"
"www.rt.com","2"
"bzweekly.com","0"
"www.dailyforexreport.com","0"
"www.thejakartapost.com","0"
"www.clickz.com","0"
"www.news-leader.com","0"
"observer.com","0"
"www.equities.com","1"
"techcrunch.com","5"
"www.newsday.com","0"
"www.consumeraffairs.com","0"
"kldaily.com","0"
"finance.yahoo.com","2"
"www.radioaustralia.net.au","1"
"globalvoices.org","0"
"mynorthwest.com","0"
"www.scmagazineuk.com","0"
"global.handelsblatt.com","0"
"nypost.com","0"
"www.kvue.com","0"
"beebom.com","0"
"www.moneyweb.co.za","0"
"www.entrepreneur.com","0"
"www.alphr.com","0"
"www.chipin.com","1"
"hothardware.com","0"
"www.forexlive.com","4"
"www.livetradingnews.com","2"
"stocknewspress.com","0"
"www.bbntimes.com","1"
"utahherald.com","1"
"www.financialbuzz.com","0"
"nakedsecurity.sophos.com","0"
"au.finance.yahoo.com","1"
"www.pcgamer.com","2"
"hiphopwired.com","0"
"news.sys-con.com","1"
"www.whsv.com","0"
"www.abajournal.com","0"
"truthinmedia.com","1"
"therealdeal.com","0"
"newburghgazette.com","0"
"www.crypto-reporter.com","6"
"www.mediapost.com","0"
"uk.finance.yahoo.com","1"
"footwearnews.com","0"
"www.bustle.com","0"
"businessrecord.com","0"
"wolcottdaily.com","0"
"www.dailyfx.com","1"
"www.internationalinvestment.net","3"
"www.westword.com","0"
"www.theregister.co.uk","0"
"heraldks.com","0"
"feeds.gizmodo.com.au","1"
"www.techrepublic.com","2"
"www.ag-ip-news.com","0"
"www.gamereactor.eu","0"
"businesstech.co.za","0"
"expressnewsline.com","0"
"www.globenewswire.com","0"
"www.trustedreviews.com","0"
"www.yahoo.com","0"
"www.business2community.com","0"
"uk.news.yahoo.com","0"
"baseballnewssource.com","0"
"www.pulse.com.gh","0"
"www.equitiesfocus.com","0"
"lovinmalta.com","0"
"finance-market-news.com","1"
"www.iexpats.com","0"
"dailyenterpriser.com","0"
"thehill.com","0"
"www.cleveland.com","1"
"www.hardocp.com","0"
"www.domain-b.com","0"
"cointradejournal.com","424"
"sociable.co","0"
"www.manilatimes.net","0"
"www.toinnov.com","1"
"www.syfy.com","0"
"www.app.com","0"
"www.crn.com.au","0"
"www.capitalwatch.com","0"
"financialtribune.com","1"
"blavity.com","0"
"bwcio.businessworld.in","1"
"www.salon.com","0"
"www.fxstreet.com","0"
"www.wealthmanagement.com","0"
"www.tomsguide.com","0"
"economictimes.indiatimes.com","1"
"www.theglobeandmail.com","0"
"www.bostonglobe.com","0"
"moneymorning.com","0"
"www.hotnewhiphop.com","0"
"www.jdsupra.com","0"
